codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
567763,2021-06-02,C,pending,,,0
567764,2021-06-02,C,pending,,,0
567765,2021-06-02,C,pending,,,0
567766,2021-06-02,C,pending,,,0
567767,2021-06-02,C,pending,,,0
567768,2021-06-02,C,pending,,,0
567769,2021-06-02,C,pending,,,0
567770,2021-06-02,C,pending,,,0
567771,2021-06-02,C,pending,,,0
567772,2021-06-02,C,pending,,,0
567773,2021-06-02,C,pending,,,0
567847,2021-06-03,C,pending,,,0
567860,2021-06-03,C,pending,,,0
567900,2021-06-03,C,pending,,,0
567920,2021-06-03,C,pending,,,0
567956,2021-06-03,C,pending,,,0
567961,2021-06-03,C,pending,,,0
567980,2021-06-03,C,pending,,,0
568167,2021-06-04,C,pending,,,0
568206,2021-06-04,C,pending,,,0
568209,2021-06-04,C,pending,,,0
568294,2021-06-04,C,pending,,,0
568411,2021-06-07,C,pending,,,0
568493,2021-06-07,C,pending,,,0
568531,2021-06-07,C,pending,,,0
568699,2021-06-08,C,pending,,,0
568920,2021-06-09,C,pending,,,0
568955,2021-06-09,C,pending,,,0
569019,2021-06-09,C,pending,,,0
569023,2021-06-09,C,pending,,,0
569038,2021-06-09,C,pending,,,0
569112,2021-06-09,C,pending,,,0
569167,2021-06-09,C,pending,,,0
569235,2021-06-10,C,pending,,,0
569256,2021-06-10,C,pending,,,0
569266,2021-06-10,C,pending,,,0
569277,2021-06-10,C,pending,,,0
569374,2021-06-10,C,pending,,,0
569425,2021-06-11,C,pending,,,0
569436,2021-06-11,C,pending,,,0
569461,2021-06-11,C,pending,,,0
569462,2021-06-11,C,pending,,,0
569471,2021-06-11,C,pending,,,0
569475,2021-06-11,C,pending,,,0
569482,2021-06-11,C,pending,,,0
569495,2021-06-11,C,pending,,,0
569505,2021-06-11,C,pending,,,0
569588,2021-06-11,C,pending,,,0
569599,2021-06-11,C,pending,,,0
569602,2021-06-11,C,pending,,,0
569603,2021-06-11,C,pending,,,0
569605,2021-06-11,C,pending,,,0
569611,2021-06-11,C,pending,,,0
569631,2021-06-11,C,pending,,,0
569636,2021-06-11,C,pending,,,0
569688,2021-06-14,C,pending,,,0
569711,2021-06-14,C,pending,,,0
569743,2021-06-14,C,pending,,,0
569745,2021-06-14,C,pending,,,0
569873,2021-06-14,C,pending,,,0
569965,2021-06-15,C,pending,,,0
569991,2021-06-15,C,pending,,,0
570025,2021-06-15,C,pending,,,0
570039,2021-06-15,C,pending,,,0
570047,2021-06-15,C,pending,,,0
570101,2021-06-15,C,pending,,,0
570133,2021-06-15,C,pending,,,0
570134,2021-06-15,C,pending,,,0
570181,2021-06-16,C,pending,,,0
570188,2021-06-16,C,pending,,,0
570395,2021-06-16,C,pending,,,0
570636,2021-06-17,C,pending,,,0
570781,2021-06-18,C,pending,,,0
570798,2021-06-18,C,pending,,,0
570822,2021-06-18,C,pending,,,0
571137,2021-06-21,C,pending,,,0
571194,2021-06-21,C,pending,,,0
571227,2021-06-22,C,pending,,,0
571275,2021-06-22,C,pending,,,0
571291,2021-06-22,C,pending,,,0
571295,2021-06-22,C,pending,,,0
